,online_order,book_table,rate,votes,location,rest_type,cost,menu_item
691,1,0,3.4,14,1,73,300.0,2049
692,0,0,3.5,31,1,73,200.0,8242
693,0,0,3.5,17,1,73,300.0,8242
694,1,0,4.2,415,1,73,500.0,1616
695,1,0,3.3,128,1,73,300.0,3051
696,0,0,4.1,94,1,73,100.0,8242
697,0,0,3.8,64,1,73,250.0,8242
698,0,0,3.7,65,1,73,300.0,8242
699,1,0,3.4,7,1,73,250.0,5853
700,0,0,3.3,5,1,73,350.0,8242
701,0,0,3.5,52,1,73,300.0,8242
702,1,0,2.7,123,1,73,200.0,5402
703,1,0,3.0,290,1,73,450.0,81
704,1,0,3.7,59,1,73,200.0,8242
705,0,0,3.7,130,1,73,200.0,8242
706,1,0,2.8,91,1,73,400.0,1578
707,1,0,3.3,12,1,73,300.0,4861
708,1,0,3.5,80,1,73,250.0,6955
709,1,0,3.9,441,1,73,400.0,3324
710,0,0,3.4,10,1,73,250.0,8242
711,0,0,3.5,12,1,73,100.0,8242
712,0,0,3.4,7,1,73,100.0,8242
713,0,0,3.4,8,1,73,300.0,8242
715,0,0,3.2,9,1,73,300.0,8242
716,0,0,3.6,47,1,73,150.0,8242
717,0,0,3.1,29,1,73,150.0,8242
724,1,0,3.8,66,1,73,300.0,8207
725,1,0,3.1,28,1,73,200.0,8242
726,0,0,3.2,4,1,73,200.0,8242
727,0,0,3.3,7,1,73,200.0,8242
728,0,0,3.2,5,1,73,250.0,8242
729,0,0,3.1,6,1,73,100.0,8242
730,0,0,3.3,17,1,73,200.0,8242
731,0,0,3.0,27,1,73,200.0,8242
732,0,0,3.1,9,1,73,200.0,8242
733,0,0,3.3,4,1,73,200.0,8242
739,0,0,3.7,21,1,73,150.0,8242
740,0,0,3.6,22,1,73,300.0,8242
741,0,0,3.0,15,1,73,300.0,8242
757,1,0,3.4,19,1,73,200.0,8242
758,1,0,3.4,8,1,74,250.0,105
760,1,0,3.6,84,1,73,250.0,1173
761,0,0,4.0,42,1,73,300.0,8242
763,1,0,3.0,213,1,73,400.0,7119
764,1,0,2.9,11,1,73,500.0,5815
765,1,0,3.8,58,1,73,300.0,6461
766,0,0,4.2,725,31,73,350.0,8242
767,1,0,3.9,750,4,24,500.0,5410
768,0,0,3.8,166,4,24,600.0,8242
769,0,0,4.4,4460,4,73,150.0,8242
770,0,0,3.9,153,4,24,350.0,8242
771,1,0,3.8,469,4,24,750.0,2921
772,1,0,4.1,364,4,24,550.0,7754
773,1,0,3.8,286,4,24,600.0,5801
774,1,0,3.8,527,4,24,500.0,651
775,1,0,3.9,101,4,73,150.0,6361
776,1,0,4.1,558,4,73,150.0,8242
777,0,0,3.8,94,56,24,550.0,8242
778,0,0,3.8,148,4,26,550.0,8242
779,0,0,2.7,377,4,68,1100.0,8242
780,0,0,3.9,206,4,73,450.0,8242
781,1,0,3.3,5,4,25,800.0,8242
782,0,0,3.9,100,4,73,300.0,8242
783,1,0,4.2,444,4,73,100.0,6364
784,0,0,3.9,133,4,24,650.0,8242
785,1,0,4.0,219,4,16,600.0,7877
786,0,0,4.2,253,4,73,250.0,8242
787,0,0,3.4,51,4,73,350.0,8242
788,0,0,3.7,61,4,24,600.0,8242
789,1,0,3.8,155,56,24,400.0,6821
790,1,0,3.9,233,31,24,800.0,1399
791,1,0,3.7,264,56,24,750.0,5764
792,0,0,3.9,66,4,24,400.0,8242
793,0,0,4.1,238,4,73,600.0,8242
794,1,0,3.8,58,4,73,150.0,7703
795,1,0,3.9,47,4,73,200.0,4406
796,1,0,3.5,155,4,73,400.0,1562
797,1,0,4.1,176,4,24,800.0,5379
798,1,0,3.7,93,4,73,200.0,2828
799,0,0,3.8,124,4,73,300.0,8242
800,1,0,4.3,275,4,73,100.0,8242
801,0,0,4.2,254,4,73,150.0,8242
802,0,0,4.1,177,4,73,100.0,8242
803,1,0,3.7,23,31,73,300.0,1078
804,1,0,4.0,132,4,73,200.0,8242
805,1,0,3.6,35,31,73,300.0,5487
806,1,0,3.8,74,4,73,300.0,7187
807,1,0,3.9,38,4,73,200.0,7714
808,1,0,3.6,172,83,24,700.0,8242
809,1,0,3.4,4,4,24,500.0,411
811,1,0,3.9,543,4,73,300.0,8242
812,0,0,4.0,52,4,73,300.0,8242
813,0,0,3.7,217,4,24,450.0,8242
814,0,0,2.9,34,4,24,750.0,8242
815,0,0,3.3,6,4,73,300.0,8242
816,1,0,3.6,15,4,73,100.0,8242
817,0,0,3.9,111,4,24,700.0,8242
818,1,0,3.8,133,4,73,200.0,7379
819,0,0,3.8,39,31,73,250.0,8242
820,0,0,4.0,64,4,73,200.0,8242
821,0,0,3.6,16,56,73,300.0,8242
822,1,0,3.8,25,4,73,350.0,8242
823,0,0,3.6,8,56,24,800.0,8242
824,0,0,3.3,6,4,24,450.0,8242
825,0,0,3.2,14,31,73,250.0,8242
826,0,0,3.6,46,4,73,450.0,8242
827,0,0,3.8,148,4,73,150.0,8242
828,1,0,3.7,21,56,73,300.0,8242
830,0,0,3.8,55,79,55,300.0,8242
833,1,0,3.7,67,48,24,700.0,8242
834,1,0,3.7,31,56,73,300.0,221
835,0,0,3.3,4,31,73,250.0,8242
836,0,0,3.2,4,4,73,100.0,8242
838,0,0,3.9,26,4,73,300.0,8242
839,1,0,3.7,57,4,73,200.0,7977
840,1,0,3.2,71,4,73,600.0,8067
842,0,0,3.6,22,4,73,150.0,8242
844,0,0,3.2,8,56,73,150.0,8242
851,1,0,3.2,11,4,73,150.0,6969
852,1,0,3.6,17,4,73,300.0,8242
855,0,1,3.8,977,1,57,1300.0,8242
856,0,0,4.1,868,1,68,1200.0,8242
857,0,0,3.7,43,1,7,700.0,8242
858,0,0,3.3,62,1,6,800.0,8242
859,0,0,3.1,30,1,6,1000.0,8242
861,0,0,3.0,98,1,6,800.0,8242
862,0,0,2.7,377,4,68,1100.0,8242
863,1,1,4.4,2487,3,68,900.0,8242
864,1,1,4.2,1964,3,24,1000.0,714
865,1,0,4.3,3178,3,24,750.0,4764
866,1,0,3.3,455,3,24,550.0,3961
867,0,0,3.1,19,3,24,800.0,8242
868,0,1,4.7,3845,29,24,1600.0,8242
869,0,0,4.3,353,29,24,1200.0,8242
870,0,1,4.1,1234,29,24,800.0,8242
871,1,1,4.1,1538,29,24,1000.0,2269
872,0,1,3.9,49,29,24,900.0,8242
873,1,1,3.8,756,29,24,1000.0,8242
874,1,1,4.0,347,29,24,1000.0,8242
876,0,1,4.0,165,29,24,1000.0,8242
877,0,0,3.3,177,29,24,950.0,8242
878,0,0,2.7,43,29,24,1000.0,8242
879,1,0,3.0,102,0,24,600.0,4584
880,1,0,3.8,54,3,16,500.0,8238
881,0,1,4.0,200,3,16,700.0,8242
882,1,0,3.9,102,3,16,450.0,7964
884,1,0,3.7,171,3,16,300.0,1905
885,1,0,3.7,37,3,16,400.0,4814
886,1,0,3.9,40,3,50,400.0,984
887,0,0,3.9,125,3,16,500.0,8242
888,1,0,3.9,49,3,16,600.0,2914
889,0,0,3.6,19,3,16,900.0,8242
890,0,0,3.8,69,3,17,700.0,8242
891,0,0,3.9,52,3,16,700.0,8242
892,1,0,3.6,18,3,37,900.0,2718
893,0,0,3.9,78,3,16,350.0,8242
894,0,1,3.6,39,3,19,800.0,8242
895,1,0,2.7,48,3,76,650.0,5545
896,0,0,3.6,13,3,16,700.0,8242
898,0,0,3.3,14,3,19,700.0,8242
899,0,0,3.7,9,3,16,400.0,8242
902,1,0,4.1,46,29,16,600.0,7438
903,0,0,4.0,129,29,16,600.0,8242
905,1,1,3.9,727,29,16,800.0,629
907,0,0,4.1,521,29,16,550.0,8242
908,1,0,4.1,203,29,76,650.0,503
909,1,1,4.4,4381,29,26,600.0,3690
910,1,0,3.7,131,29,16,400.0,4490
911,0,0,3.7,34,29,16,500.0,8242
912,1,0,3.7,46,29,16,450.0,7995
913,1,0,3.6,10,29,16,500.0,8242
914,1,0,2.6,18,29,16,500.0,8242
915,0,0,3.4,48,29,16,550.0,8242
916,0,0,3.4,6,29,16,600.0,8242
919,1,0,3.7,127,29,16,700.0,800
920,1,0,2.7,85,29,16,500.0,5055
921,0,0,3.2,11,0,16,500.0,8242
922,1,0,4.5,1178,0,36,500.0,8242
923,1,0,3.7,335,0,24,800.0,8242
924,1,0,3.8,254,0,24,800.0,4070
925,1,0,3.6,21,3,73,400.0,8021
926,1,0,3.8,20,29,73,400.0,8242
927,1,0,4.1,63,29,86,300.0,3642
928,1,0,4.0,244,0,73,400.0,8242
929,1,0,3.4,9,29,86,400.0,3024
930,1,0,3.6,113,29,86,400.0,3490
931,1,0,3.7,5,29,86,400.0,6384
932,1,0,2.9,255,0,73,250.0,8242
933,1,0,4.5,549,0,37,400.0,8242
934,1,0,4.1,775,0,73,300.0,8242
935,1,0,3.9,38,0,86,250.0,8242
936,1,0,3.6,208,29,86,300.0,7969
937,1,0,4.1,739,29,36,500.0,7601
938,1,0,3.8,310,3,73,400.0,1798
939,1,0,3.3,42,0,73,500.0,6020
940,1,0,4.0,126,0,73,150.0,3133
941,1,0,4.1,427,3,86,500.0,3092
942,1,0,4.0,197,0,73,300.0,8242
943,1,0,4.1,601,0,73,700.0,7873
944,1,0,3.9,488,29,86,400.0,1842
945,1,0,4.0,396,3,73,400.0,8242
946,1,0,3.6,474,0,73,450.0,8242
947,1,0,2.9,172,0,73,300.0,5208
948,1,0,3.1,175,3,73,250.0,8242
949,1,0,4.0,939,0,24,600.0,8242
950,1,0,3.9,173,0,73,250.0,8014
951,1,0,3.9,77,3,73,400.0,565
952,1,0,3.9,326,0,16,200.0,8242
953,1,0,3.3,212,29,73,350.0,2096
954,1,0,4.1,464,0,73,300.0,8242
955,1,0,3.3,628,3,36,450.0,6775
956,1,0,3.6,518,29,24,400.0,4662
957,1,0,3.9,70,3,37,350.0,944
958,1,0,3.9,62,29,73,300.0,1729
961,1,0,4.4,819,31,37,400.0,8242
962,1,0,2.6,171,0,24,450.0,6543
963,1,0,3.9,158,3,86,400.0,8242
964,1,0,3.4,14,29,86,200.0,8242
965,1,1,4.2,1964,3,24,1000.0,712
966,1,0,3.7,207,0,73,300.0,7148
967,1,0,4.0,138,3,36,650.0,3284
968,1,0,3.3,455,3,24,550.0,3960
969,1,0,3.9,14,29,86,400.0,8242
970,1,0,3.4,13,3,24,600.0,7220
971,1,0,3.8,181,3,50,600.0,5994
972,1,0,3.6,140,3,73,200.0,749
973,1,0,3.2,44,0,73,300.0,6611
974,1,0,3.6,43,29,73,300.0,1284
975,1,0,2.7,159,29,73,750.0,6893
976,1,0,3.4,76,3,73,450.0,7715
977,1,0,3.6,16,29,56,100.0,8242
978,1,0,3.5,74,3,73,400.0,6222
979,1,0,3.9,20,0,86,200.0,8242
980,1,0,3.7,9,29,86,400.0,7529
981,1,0,4.1,51,29,86,200.0,5236
982,1,0,3.5,53,3,73,350.0,878
983,1,0,3.1,28,0,86,400.0,8242
984,1,0,3.2,166,3,73,600.0,8242
985,1,0,3.9,50,3,73,400.0,2042
986,1,0,3.7,128,3,86,400.0,4537
988,1,0,3.6,8,3,86,500.0,6179
989,1,0,2.9,126,0,73,300.0,852
990,1,0,3.4,24,29,86,150.0,5326
991,1,0,4.0,952,31,73,400.0,3281
992,1,0,3.4,51,37,73,400.0,8242
993,1,0,3.8,472,3,73,600.0,2984
994,1,1,4.0,739,3,24,800.0,4899
995,1,0,4.0,117,3,24,500.0,8242
996,1,0,3.9,255,0,24,500.0,1773
997,1,0,4.0,1974,29,24,800.0,7662
998,1,0,3.7,65,29,73,400.0,1988
1000,1,1,4.2,1428,29,24,800.0,2276
1001,1,0,3.3,39,0,45,400.0,370
1002,1,0,3.4,43,3,73,400.0,8236
1003,1,0,3.7,13,29,86,200.0,6494
1004,1,0,3.6,34,29,73,200.0,2867
1005,1,0,2.9,345,0,86,450.0,6542
1006,1,0,3.5,8,0,36,600.0,8242
1007,1,0,3.8,23,29,73,150.0,8242
1008,1,0,4.0,332,29,73,300.0,8242
1009,1,1,4.0,199,29,73,700.0,3666
1010,1,0,3.9,20,0,86,300.0,837
1012,1,0,3.5,11,29,73,200.0,2451
1013,1,0,3.9,437,29,73,400.0,1061
1014,1,0,3.8,207,3,24,700.0,1484
1015,1,1,4.4,4381,29,26,600.0,8242
1016,1,0,3.8,55,3,73,300.0,8242
1017,1,0,3.2,19,0,73,400.0,5833
1018,1,0,4.0,597,3,73,400.0,2544
1019,1,0,3.5,16,29,86,400.0,7271
1020,1,0,3.6,35,29,73,200.0,4047
1021,1,0,3.5,9,3,73,250.0,7251
1022,1,0,3.0,102,0,24,600.0,8242
1023,1,0,3.9,189,0,73,300.0,1937
1024,1,0,3.7,131,29,16,400.0,8242
1025,1,0,4.2,373,29,24,750.0,8242
1026,1,0,3.9,435,0,24,650.0,4936
1027,1,0,3.3,6,3,73,300.0,882
1028,1,0,4.1,292,0,24,700.0,8242
1029,1,0,3.6,137,3,73,300.0,8242
1030,1,0,3.2,133,3,24,500.0,8242
1031,1,0,3.9,37,29,86,250.0,6333
1032,1,0,3.7,170,29,73,200.0,8242
1033,1,0,3.7,21,0,73,400.0,3610
1034,1,0,3.6,794,3,24,550.0,6847
1035,1,0,4.6,404,3,24,1000.0,8242
1036,1,0,3.9,100,0,24,600.0,7728
1037,1,0,3.9,38,29,11,300.0,8242
1038,1,0,3.2,93,3,73,350.0,4023
1039,1,0,3.3,58,0,73,300.0,8242
1040,1,1,3.9,561,3,24,900.0,8242
1041,1,1,3.9,486,0,16,700.0,8242
1042,1,0,3.6,102,3,73,500.0,8242
1043,1,0,3.5,89,3,73,500.0,1924
1044,1,0,3.5,17,37,24,450.0,5200
1045,1,0,3.9,320,3,24,650.0,4145
1046,1,0,4.1,237,29,37,500.0,4313
1047,1,0,3.8,37,3,73,250.0,8242
1048,1,0,3.7,27,0,73,400.0,8242
1049,1,1,3.9,1227,3,24,900.0,1902
1050,1,0,3.9,32,0,0,500.0,8242
1051,1,0,4.0,95,3,36,600.0,8071
1052,1,1,4.1,1538,29,24,1000.0,4118
1053,1,0,3.7,110,3,24,800.0,5740
1054,1,0,3.2,45,3,36,400.0,7644
1055,1,0,4.1,381,0,73,250.0,6637
1056,1,0,3.8,87,3,86,100.0,8242
1057,1,0,3.7,18,3,37,300.0,8242
1058,1,0,3.9,251,3,36,500.0,1623
1059,1,0,3.0,353,29,73,400.0,8242
1060,1,0,4.0,205,29,36,450.0,3375
1061,1,0,3.9,183,0,73,250.0,7636
1062,1,0,3.9,99,3,37,400.0,8242
1063,1,0,3.9,13,0,73,100.0,513
1064,1,0,4.1,260,29,73,300.0,8242
1065,1,0,3.9,355,0,73,400.0,8242
1066,1,0,4.1,83,0,73,400.0,8242
1067,1,0,2.5,321,29,73,400.0,5530
1068,1,0,3.9,362,0,24,600.0,8242
1069,1,1,4.2,2166,29,71,1200.0,2892
1070,1,0,3.7,43,0,24,550.0,8242
1071,1,0,3.8,30,3,73,300.0,8242
1072,1,0,4.0,182,29,83,400.0,8242
1073,1,0,3.4,9,29,36,450.0,8242
1074,1,0,3.8,265,3,36,400.0,7216
1075,1,0,3.1,41,0,73,800.0,1593
1076,1,1,3.8,500,3,24,1000.0,8242
1077,1,0,3.1,7,29,86,400.0,3243
1078,1,0,4.0,532,3,24,800.0,8242
1079,1,0,3.4,23,0,36,300.0,8242
1080,1,0,3.6,42,37,25,1500.0,3526
1081,1,1,3.5,551,3,24,600.0,8242
1082,1,0,3.9,100,29,73,200.0,8242
1083,1,0,4.2,421,3,24,700.0,8242
1084,1,0,3.1,38,29,73,300.0,8242
1085,1,0,3.7,33,3,0,500.0,2644
1086,1,0,3.7,662,29,24,650.0,8242
1087,1,0,3.1,14,29,86,250.0,2577
1088,1,0,3.8,54,3,73,500.0,6159
1089,1,0,4.1,92,0,73,300.0,1457
1090,1,0,3.4,22,3,86,300.0,8231
1091,1,0,3.1,105,3,86,500.0,278
1092,1,0,3.5,8,29,73,500.0,5522
1093,1,0,3.7,36,29,36,600.0,1147
1094,1,0,3.7,14,3,37,300.0,8242
1095,1,0,4.0,23,29,11,200.0,8242
1096,1,0,4.2,2350,29,24,800.0,8242
1098,1,0,3.9,120,3,73,300.0,8242
1099,1,0,3.9,49,3,16,600.0,8242
1100,1,0,3.7,184,0,73,400.0,8242
1101,1,1,3.6,225,3,24,700.0,7137
1102,1,0,3.6,11,0,11,200.0,5325
1104,1,0,4.0,35,0,39,300.0,768
1105,1,0,3.0,45,3,36,700.0,6989
1106,1,0,3.2,56,3,73,250.0,8242
1107,1,0,4.0,869,0,36,500.0,2101
1108,1,0,3.2,34,3,73,300.0,8242
1109,1,0,4.0,153,29,73,200.0,8242
1110,1,0,3.7,139,3,73,400.0,8242
1111,1,0,3.1,10,29,73,300.0,8242
1113,1,0,3.7,181,3,36,500.0,8242
1114,1,0,3.9,669,0,24,500.0,7144
1115,1,0,3.7,168,3,73,600.0,8242
1116,1,0,3.4,17,31,73,100.0,8242
1118,1,0,3.8,170,3,73,250.0,8242
1119,1,0,4.0,112,29,73,200.0,8242
1120,1,0,3.0,43,3,73,500.0,8242
1121,1,0,3.8,58,0,73,300.0,6227
1122,1,0,3.7,80,29,73,400.0,3381
1123,1,0,3.6,8,29,73,300.0,8242
1124,1,0,4.0,167,31,73,400.0,8242
1125,1,0,3.7,38,3,86,400.0,8242
1126,1,0,3.8,29,3,13,400.0,8242
1127,1,0,3.9,85,29,73,300.0,8242
1128,1,0,2.6,473,0,73,600.0,1436
1130,1,0,3.4,13,0,85,100.0,8242
1131,1,0,3.7,217,29,24,500.0,8242
1132,1,0,3.8,21,0,73,300.0,7860
1133,1,0,3.6,192,0,36,450.0,8242
1135,1,1,4.2,611,0,25,1500.0,2913
1136,1,0,3.6,44,3,56,200.0,8242
1137,1,0,3.1,68,3,73,250.0,8242
1138,1,0,3.1,16,3,82,250.0,8242
1139,1,0,4.0,166,3,36,750.0,2812
1140,1,0,4.1,46,29,16,600.0,8242
1141,1,0,3.3,57,3,73,250.0,8242
1142,1,0,3.5,11,0,11,200.0,4773
1143,1,1,4.4,2233,3,25,1200.0,8242
1144,1,0,4.0,107,0,73,300.0,8242
1145,1,0,4.2,306,0,36,600.0,8242
1146,1,0,3.7,32,3,73,300.0,8242
1148,1,1,3.8,756,29,24,1000.0,8242
1149,1,0,3.5,11,29,73,200.0,8242
1150,1,0,3.7,30,3,24,800.0,8242
1151,1,1,4.4,4309,29,63,1600.0,8242
1152,1,0,4.0,212,3,73,400.0,8242
1153,1,0,2.9,153,3,73,600.0,8242
1154,1,0,4.0,827,0,24,500.0,8242
1155,1,0,3.9,36,29,73,400.0,8242
1156,1,0,4.0,256,3,73,500.0,8242
1157,1,0,3.6,8,3,73,400.0,8242
1158,1,0,3.9,40,3,50,400.0,8242
1159,1,0,3.9,73,3,86,400.0,8242
1160,1,0,4.2,169,29,16,600.0,8242
1162,1,0,4.1,586,29,24,700.0,8242
1163,1,0,3.5,221,0,84,400.0,8242
1164,1,0,2.9,22,29,36,400.0,5803
1165,1,0,3.5,177,0,73,500.0,8242
1166,1,0,3.9,347,29,24,600.0,8242
1167,1,0,3.0,347,3,73,800.0,5094
1168,1,0,3.9,385,29,73,600.0,8242
1169,1,0,3.8,37,29,85,150.0,8242
1170,1,0,3.2,18,29,5,300.0,8242
1171,1,0,4.0,1305,29,24,750.0,8242
1172,1,0,3.0,122,3,24,500.0,8242
1173,1,0,3.5,47,29,73,300.0,8242
1174,1,0,3.5,20,3,73,350.0,8242
1175,1,0,3.4,7,29,86,200.0,8242
1177,1,0,4.3,539,29,73,300.0,8242
1179,1,1,3.9,681,3,24,800.0,8242
1180,1,0,3.5,10,0,73,250.0,8242
1181,1,0,3.8,106,29,36,350.0,8242
1182,1,1,4.1,1025,3,24,1000.0,8242
1185,1,0,3.6,132,3,14,250.0,8242
1186,1,0,3.7,26,3,16,900.0,30
1187,1,0,4.2,289,3,73,400.0,8242
1188,1,0,3.9,407,29,24,500.0,8242
1189,1,0,3.6,25,37,24,600.0,8242
1190,1,0,3.9,201,3,73,250.0,8242
1191,1,0,3.1,106,3,24,450.0,8242
1192,1,0,3.7,37,3,16,400.0,8242
1193,1,0,4.1,203,29,76,650.0,503
1194,1,0,3.1,320,29,24,600.0,8242
1195,1,1,3.8,257,3,24,800.0,8242
1196,1,0,3.8,9,0,0,450.0,8242
1197,1,0,3.2,100,3,73,250.0,8242
1198,1,0,3.6,34,3,73,100.0,8242
1200,1,0,3.2,4,3,50,250.0,8242
1201,1,0,3.8,46,29,73,450.0,8242
1203,1,0,3.9,102,3,16,450.0,8242
1204,1,1,4.2,237,29,26,600.0,8242
1205,1,0,3.7,108,3,73,600.0,8242
1206,1,0,3.9,34,29,24,750.0,8242
1207,1,0,3.1,10,29,50,500.0,8242
1209,1,0,3.3,8,29,86,600.0,8242
1210,1,0,3.2,144,3,73,350.0,4067
1211,1,0,3.5,97,29,24,600.0,8242
1212,1,0,3.2,34,29,73,150.0,8242
1213,1,1,4.2,1028,29,25,1100.0,8242
1214,1,0,3.8,84,3,36,600.0,6349
1215,1,0,2.8,165,3,73,450.0,8242
1216,1,0,3.3,12,29,73,300.0,8242
1217,1,0,2.9,57,3,73,400.0,8242
1218,1,0,3.9,99,3,73,300.0,8242
1220,1,0,3.9,141,3,11,300.0,8242
1222,1,0,4.0,181,29,24,550.0,8242
1224,1,0,4.0,128,0,37,230.0,5258
1225,1,0,3.8,171,29,73,250.0,8242
1226,1,0,3.5,13,3,24,700.0,8242
1227,1,0,3.6,9,3,73,250.0,8242
1228,1,0,3.3,9,3,36,300.0,8242
1229,1,0,3.5,8,0,37,130.0,8242
1230,1,0,3.9,200,29,73,400.0,8242
1231,1,0,3.6,33,3,24,600.0,8242
1232,1,0,3.0,114,3,24,1000.0,8242
1233,1,0,3.5,12,0,73,300.0,8242
1234,1,0,3.6,26,29,24,600.0,8242
1235,1,0,3.6,15,3,24,500.0,8242
1236,1,0,3.6,46,3,24,600.0,8242
1237,1,0,3.7,48,0,73,350.0,2430
1239,1,0,3.7,98,29,24,500.0,8242
1240,1,0,3.8,146,29,24,600.0,8242
1242,1,0,3.7,16,3,24,700.0,8242
1245,1,0,4.2,248,0,39,500.0,610
1247,1,0,3.7,67,0,36,150.0,8242
1248,1,0,3.3,15,3,73,350.0,8242
1249,1,1,4.1,583,29,25,1200.0,8242
1250,1,0,3.7,42,29,73,500.0,8242
1251,1,0,3.5,8,29,73,250.0,8242
1252,1,0,3.1,19,3,73,300.0,8242
1253,1,0,3.7,171,3,16,300.0,8242
1254,1,0,3.1,59,0,73,400.0,8242
1255,1,0,3.1,4,29,86,300.0,4522
1256,1,0,3.0,7,29,86,300.0,5361
1258,1,0,3.7,79,29,73,500.0,8242
1260,1,0,3.0,17,0,24,450.0,8242
1261,1,0,3.7,46,29,16,450.0,8242
1262,1,0,3.0,6,3,54,400.0,8242
1264,1,0,2.6,59,0,16,900.0,864
1266,1,0,3.5,31,0,73,300.0,8242
1268,0,0,4.2,1278,3,24,800.0,8242
1269,1,0,3.4,276,0,77,250.0,8242
1272,1,0,3.1,64,29,24,750.0,8242
1273,1,0,4.0,69,0,37,300.0,8242
1274,1,0,3.7,288,48,73,500.0,5761
1275,1,0,3.3,4,3,36,200.0,8242
1276,1,0,4.3,676,3,56,500.0,8242
1277,1,0,4.1,140,29,73,100.0,8242
1278,1,0,4.0,65,29,11,600.0,7297
1279,1,0,3.7,41,29,37,150.0,8242
1280,1,0,3.3,4,3,50,300.0,8242
1281,1,1,4.1,448,29,24,700.0,8242
1282,1,0,4.0,203,0,17,500.0,8242
1284,1,0,3.9,50,0,11,200.0,8242
1285,1,0,3.8,44,29,56,250.0,8242
1286,1,0,3.3,6,0,73,350.0,8242
1288,1,0,3.7,49,3,73,200.0,8242
1289,1,0,3.5,10,3,37,150.0,8242
1290,1,0,3.6,19,3,50,800.0,8242
1291,1,0,3.2,6,29,73,200.0,8242
1292,1,0,3.7,71,0,86,300.0,8242
1293,1,0,3.7,19,29,73,800.0,8242
1294,1,0,3.1,166,3,73,600.0,8242
1295,1,0,3.6,27,0,37,450.0,8242
1296,1,1,4.1,1320,29,24,1200.0,8242
1297,1,0,3.4,4,0,75,300.0,8242
1298,1,0,3.5,14,29,73,300.0,8242
1302,1,0,3.3,46,3,73,150.0,8242
1304,1,0,4.0,116,29,24,400.0,8242
1305,1,0,3.5,40,0,24,350.0,8242
1307,1,0,3.6,32,29,73,200.0,8242
1308,1,0,4.4,288,3,14,400.0,8242
1309,1,0,2.7,85,29,16,500.0,8242
1310,1,0,3.4,9,31,73,200.0,8242
1311,1,0,3.2,6,3,73,350.0,8242
1312,1,0,3.6,22,29,73,350.0,8242
1313,1,0,3.2,12,0,73,250.0,8242
1314,1,0,3.9,124,0,73,400.0,8242
1315,1,0,3.6,323,3,50,800.0,8242
1316,1,0,3.5,10,3,24,400.0,8242
1317,1,0,3.5,15,3,24,600.0,8242
1318,1,0,3.7,51,3,73,300.0,8242
1319,1,0,4.2,229,29,24,1000.0,8242
1321,1,0,3.6,8,29,73,200.0,8242
1322,1,0,2.8,102,3,73,350.0,8242
1323,1,0,4.0,76,29,73,150.0,8242
1325,1,0,3.9,38,29,73,400.0,8242
1326,1,0,3.9,42,29,37,250.0,8242
1327,1,0,3.3,5,29,84,200.0,8242
1328,1,0,3.9,239,29,37,500.0,8242
1329,1,0,3.5,8,0,11,200.0,8242
1330,1,0,3.3,12,29,73,300.0,8242
1333,1,0,3.1,21,3,50,250.0,8242
1334,1,0,3.6,13,29,11,250.0,8242
1336,1,0,3.7,37,29,24,800.0,8242
1337,1,0,3.3,7,3,83,300.0,8242
1338,1,0,3.1,17,3,37,450.0,8242
1339,1,0,3.1,25,3,86,100.0,8242
1340,1,0,3.7,55,29,73,200.0,8242
1341,1,0,2.7,48,0,24,700.0,8242
1343,1,0,3.1,8,3,56,200.0,8242
1344,1,0,3.3,13,0,36,400.0,8242
1345,1,0,3.9,178,29,37,400.0,8242
1346,1,0,3.4,24,3,24,800.0,8242
1348,1,0,3.4,16,3,11,150.0,8242
1350,1,0,3.4,5,29,73,300.0,8242
1351,1,0,3.3,4,29,73,200.0,8242
1352,1,0,3.4,224,3,73,400.0,8242
1353,1,0,3.8,54,3,16,500.0,8242
1354,1,0,3.6,14,3,86,200.0,8242
1355,1,0,3.6,26,3,73,200.0,8242
1356,1,0,3.9,199,0,73,300.0,8242
1357,1,0,3.5,21,29,37,200.0,8242
1358,1,0,3.6,26,0,73,100.0,8242
1359,1,0,3.4,8,79,55,200.0,8242
1361,1,0,3.4,19,37,73,300.0,8242
1362,1,0,3.5,28,0,73,300.0,8242
1364,1,0,3.4,19,3,83,250.0,8242
1365,1,1,4.0,1010,29,69,1300.0,8242
1366,1,0,3.4,6,0,73,300.0,8242
1367,1,1,3.8,72,29,73,400.0,8242
1369,1,0,3.6,23,3,5,450.0,8242
1370,1,0,3.4,5,3,11,100.0,8242
1371,1,0,3.2,44,29,73,200.0,8242
1372,0,1,4.1,1000,3,25,800.0,8242
1374,1,0,3.6,19,3,73,400.0,7169
1375,1,0,3.5,27,3,73,400.0,8242
1377,1,0,3.7,16,0,14,200.0,8242
1378,1,0,3.8,32,3,56,200.0,8242
1379,1,0,3.8,613,0,16,600.0,8242
1380,1,0,3.1,4,29,75,150.0,8242
1381,1,0,3.2,20,29,24,700.0,8242
1382,1,0,3.2,41,3,37,400.0,8242
1383,1,0,3.4,6,29,73,500.0,8242
1384,1,0,3.4,54,0,11,250.0,8242
1387,1,0,3.0,38,29,73,400.0,8242
1388,1,0,2.9,42,0,73,250.0,8242
1390,1,0,3.7,194,0,73,400.0,8242
1391,1,0,3.5,51,3,73,200.0,8242
1392,1,0,3.3,50,3,24,400.0,8242
1393,1,0,3.1,6,31,24,400.0,8242
